Date,Close
2020-07-11,1577.9025705109855
2020-07-12,1616.9408951341707
2020-07-13,1590.7709788920722
2020-07-14,1572.5690771270938
2020-07-15,1546.188462536423
2020-07-16,1569.928256573995
2020-07-17,1593.601694434962
2020-07-18,1634.35217603404
2020-07-19,1594.173571464546
2020-07-20,1619.063179220555
2020-07-21,1585.6974281913276
2020-07-22,1612.4202065287166
2020-07-23,1567.8778160464085
2020-07-24,1532.6035860998315
2020-07-25,1491.9784096341812
2020-07-26,1507.2248844492942
2020-07-27,1536.9113903274983
2020-07-28,1499.4557065497365
2020-07-29,1471.101047230316
2020-07-30,1444.312661049681
2020-07-31,1423.72043418733
2020-08-01,1405.8899425153688
2020-08-02,1442.332954285325
2020-08-03,1474.7534686146716
2020-08-04,1449.3623331186582
2020-08-05,1483.665777180876
2020-08-06,1461.7596255938108
2020-08-07,1444.7678784729703
2020-08-08,1412.4970544809726
2020-08-09,1389.410067805107
2020-08-10,1421.7676808557069
2020-08-11,1396.7657686262849
2020-08-12,1414.635050819456
2020-08-13,1444.0927572816036
2020-08-14,1472.104687733588
2020-08-15,1511.3283257420342
2020-08-16,1539.2662566925462
2020-08-17,1502.8530069815959
2020-08-18,1460.0118201040705
2020-08-19,1444.7382437926435
2020-08-20,1483.1727613582611
2020-08-21,1515.0521218373774
2020-08-22,1478.433324413014
2020-08-23,1442.1214534866656
2020-08-24,1469.5503956697696
2020-08-25,1487.3844770127114
2020-08-26,1471.295874755575
2020-08-27,1454.065710662934
2020-08-28,1417.375750697567
2020-08-29,1440.5410085636076
2020-08-30,1468.2357984883088
2020-08-31,1504.992898822252
2020-09-01,1534.7454769277895
2020-09-02,1492.1918516776707
2020-09-03,1448.5197466085087
2020-09-04,1486.8763785566225
2020-09-05,1462.8674670548226
2020-09-06,1422.968011291097
2020-09-07,1391.7608340389895
2020-09-08,1418.8976980958062
2020-09-09,1456.7397916511784
2020-09-10,1480.750507965511
2020-09-11,1507.1190502655033
2020-09-12,1540.8109000936663
2020-09-13,1498.9564465070982
2020-09-14,1520.8429017827025
2020-09-15,1546.4405884459857
2020-09-16,1567.4813771559834
2020-09-17,1604.1780199712487
2020-09-18,1564.4680007204397
2020-09-19,1532.720336531301
2020-09-20,1498.281779395652
2020-09-21,1530.7953692872265
2020-09-22,1547.5136510522811
2020-09-23,1518.4753092059339
2020-09-24,1543.1317860116214
2020-09-25,1510.431143793709
2020-09-26,1534.9038008084271
2020-09-27,1489.0660545630394
2020-09-28,1466.4152023282436
2020-09-29,1436.5186064965594
2020-09-30,1393.731628825307
2020-10-01,1427.449767529942
2020-10-02,1402.6358953771012
2020-10-03,1433.756785964877
2020-10-04,1397.2729926099914
2020-10-05,1423.4840844151306
2020-10-06,1382.5555938845366
2020-10-07,1348.166337400003
2020-10-08,1328.7394884543796
2020-10-09,1357.0184469878227
2020-10-10,1396.1629163153839
2020-10-11,1410.9041305385379
2020-10-12,1430.5410629054104
2020-10-13,1452.1997696443038
2020-10-14,1479.421712775819
2020-10-15,1502.600365942575
2020-10-16,1474.3490324811307
2020-10-17,1454.798539392444
2020-10-18,1413.659539282489
2020-10-19,1391.4536966488945
2020-10-20,1421.845070569792
2020-10-21,1458.9475879612776
2020-10-22,1494.296658893829
2020-10-23,1469.999677168051
2020-10-24,1513.7481853994714
2020-10-25,1533.8077109313774
2020-10-26,1566.5364361981858
2020-10-27,1548.2980669653791
2020-10-28,1581.7887258300016
2020-10-29,1549.7497110276215
2020-10-30,1524.5208267016556
2020-10-31,1550.7918656543877
2020-11-01,1509.6722438211489
2020-11-02,1534.385254604059
2020-11-03,1490.066623412352
2020-11-04,1446.6559414725455
2020-11-05,1471.4461270590818
2020-11-06,1506.85815259854
2020-11-07,1525.8664375098103
2020-11-08,1550.7631287386346
2020-11-09,1586.1085152014086
2020-11-10,1544.184220538725
2020-11-11,1520.6500477453515
2020-11-12,1496.37326655262
2020-11-13,1529.9313762387146
2020-11-14,1513.4611228996785
2020-11-15,1532.8537415078683
2020-11-16,1556.4974110113724
2020-11-17,1536.1909047361473
2020-11-18,1555.8946955743422
2020-11-19,1516.4036633310477
2020-11-20,1532.653438036956
2020-11-21,1576.4570920316216
2020-11-22,1555.7208343085165
2020-11-23,1519.9374394074173
2020-11-24,1556.6334442926159
2020-11-25,1581.7831611200206
2020-11-26,1628.6446713338244
2020-11-27,1582.0690900359186
2020-11-28,1558.7075340341055
2020-11-29,1524.9855055442927
2020-11-30,1501.922226916765
2020-12-01,1486.484006058999
2020-12-02,1451.01824135957
2020-12-03,1425.8911997232613
2020-12-04,1447.1642765474683
2020-12-05,1479.559261680692
2020-12-06,1498.9913033345892
2020-12-07,1539.8322727983405
2020-12-08,1494.479080680464
2020-12-09,1529.1207166060346
2020-12-10,1492.9225135405125
2020-12-11,1514.1332916708088
2020-12-12,1481.699299740014
2020-12-13,1461.32514790574
2020-12-14,1429.0279765128405
2020-12-15,1455.0157806271973
2020-12-16,1475.6436155963006
2020-12-17,1455.087507227645
2020-12-18,1414.7119621893619
2020-12-19,1456.1681593467965
2020-12-20,1484.170685447885
2020-12-21,1528.014781792907
2020-12-22,1490.351566749593
2020-12-23,1470.0020251896708
2020-12-24,1491.867993229631
2020-12-25,1462.444081177317
2020-12-26,1488.7339803549958
2020-12-27,1462.7957340797036
2020-12-28,1489.1809507405037
2020-12-29,1444.8744498931264
2020-12-30,1463.8812352430791
2020-12-31,1425.3709244948764
2021-01-01,1384.424045264476
2021-01-02,1356.7094124451928
2021-01-03,1319.159788025662
2021-01-04,1303.7868582730766
2021-01-05,1340.4486900254942
2021-01-06,1321.7722055341594
2021-01-07,1337.8530770653535
2021-01-08,1373.7436186971363
2021-01-09,1407.1766890628742
2021-01-10,1425.2016747032774
2021-01-11,1401.5212552075889
2021-01-12,1371.0234624441277
2021-01-13,1385.3227747183141
2021-01-14,1352.995086637615
2021-01-15,1325.106629144613
2021-01-16,1306.8371677163088
2021-01-17,1330.3140847968675
2021-01-18,1366.9855954275913
2021-01-19,1406.703303812551
2021-01-20,1365.3451635709096
2021-01-21,1344.0528283753717
2021-01-22,1313.4040664630445
2021-01-23,1291.0473171801405
2021-01-24,1305.985802467522
2021-01-25,1335.484169614375
2021-01-26,1370.8568222271642
2021-01-27,1335.6554558889547
2021-01-28,1301.180448566008
2021-01-29,1337.1198533784634
2021-01-30,1353.0035537770987
2021-01-31,1323.7374716887748
2021-02-01,1339.5383286099227
2021-02-02,1373.1008342984424
2021-02-03,1389.0634600900025
2021-02-04,1370.879121169402
2021-02-05,1355.3077871587668
2021-02-06,1371.7761560361832
2021-02-07,1349.8685196557922
2021-02-08,1369.305502473738
2021-02-09,1344.90836092343
2021-02-10,1321.1103463203992
2021-02-11,1289.6052113730912
2021-02-12,1254.387604250486
2021-02-13,1225.7466969633942
2021-02-14,1213.3261962784052
2021-02-15,1198.1137480723087
2021-02-16,1184.5353065126485
2021-02-17,1168.1519952492308
2021-02-18,1141.030502348194
2021-02-19,1107.4635455163075
2021-02-20,1125.3807771690088
2021-02-21,1092.3208110107646
2021-02-22,1117.0169262513718
2021-02-23,1092.3644604063245
2021-02-24,1106.8337843635907
2021-02-25,1080.2716853902361
2021-02-26,1104.1567821150893
2021-02-27,1129.6316415387055
2021-02-28,1098.8842550463505
2021-03-01,1071.1131642190724
2021-03-02,1039.197868223997
2021-03-03,1024.7753208209215
2021-03-04,1050.1844432363705
2021-03-05,1034.429824836904
2021-03-06,1009.7614235573789
2021-03-07,991.7862311432541
2021-03-08,976.735031254977
2021-03-09,963.6066829453717
2021-03-10,940.0416058595531
2021-03-11,964.0226537026899
2021-03-12,978.3794054163192
2021-03-13,1006.1776848775951
2021-03-14,983.1315352409493
2021-03-15,993.3729603783844
2021-03-16,1009.7530496812078
2021-03-17,999.2817831087219
2021-03-18,1015.6534753116879
2021-03-19,1030.6562195446327
2021-03-20,1061.2695690862781
2021-03-21,1089.7075111999402
2021-03-22,1070.8318455990136
2021-03-23,1055.3857938356593
2021-03-24,1024.6832816955202
2021-03-25,1005.3965986932488
2021-03-26,1015.4733244371519
2021-03-27,1040.3565008427292
2021-03-28,1053.5582016839414
2021-03-29,1038.714891122089
2021-03-30,1019.463910618448
2021-03-31,989.9011208236631
2021-04-01,1012.0157069138679
2021-04-02,1036.380853601242
2021-04-03,1048.0020433891723
2021-04-04,1025.1139231477125
2021-04-05,1049.9532675359362
2021-04-06,1062.7358459907414
2021-04-07,1079.4294085397485
2021-04-08,1052.6619039689674
2021-04-09,1034.0799972339812
2021-04-10,1008.608184947136
2021-04-11,1024.4413349334363
2021-04-12,1050.8623642319137
2021-04-13,1030.336300009123
2021-04-14,1057.294042400656
2021-04-15,1027.2342259740724
2021-04-16,1052.4039622900198
2021-04-17,1033.9935655560932
2021-04-18,1045.8381285248659
2021-04-19,1026.0093536243455
2021-04-20,1044.3562228443254
2021-04-21,1067.112502608704
2021-04-22,1092.0639366220755
2021-04-23,1071.7310659406578
2021-04-24,1089.1176645154674
2021-04-25,1062.398664355186
2021-04-26,1047.6692978028298
2021-04-27,1071.646695324908
2021-04-28,1057.751061696131
2021-04-29,1043.219114316585
2021-04-30,1068.6029784082828
2021-05-01,1042.9788119924665
2021-05-02,1062.7753354750782
2021-05-03,1045.1152041674397
2021-05-04,1034.1087375754198
2021-05-05,1056.310980777067
